;;;;;;;+028.52;0098201;+27.2;032.2;0;00;;;;957;8300;376;988;-50;-198;-149;-69;25;36;
;;;;;;;+028.52;0098196;+27.2;032.0;0;00;;;;960;8292;356;1018;-54;-197;-152;-60;45;44;
;;;;;;;+028.52;0098198;+27.2;032.0;0;00;;;;959;8250;342;1016;-51;-197;-157;-51;37;58;
;;;;;;;+028.52;0098203;+27.2;031.8;0;00;;;;955;8290;340;982;-57;-195;-151;-74;57;38;
;;;;;;;+028.53;0098201;+27.1;031.7;0;00;;;;958;8306;312;986;-62;-195;-149;-65;30;24;
;;;;;;;+028.53;0098202;+27.1;031.7;0;00;;;;958;8298;350;1026;-52;-203;-156;-55;49;13;
;;;;;;;+028.53;0098199;+27.1;031.5;0;00;;;;959;8288;352;980;-54;-190;-155;-59;29;23;
;;;;;;;+028.54;0098201;+27.1;031.5;0;00;;;;953;8318;354;974;-50;-186;-151;-69;26;34;
;;;;;;;+028.54;0098199;+27.1;031.2;0;00;;;;953;8300;378;1008;-52;-191;-153;-56;38;24;
;;;;;;;+028.54;0098205;+27.1;031.2;0;00;;;;956;8294;394;952;-63;-194;-150;-80;19;23;
;;;;;;;+028.54;0098203;+27.1;031.2;0;00;;;;955;8290;394;1024;-50;-195;-158;-87;12;38;
;;;;;;;+028.54;0098197;+27.1;031.1;0;00;;;;961;8276;330;1004;-51;-201;-155;-83;28;-13;
;;;;;;;+028.54;0098202;+27.1;031.0;0;00;;;;963;8290;326;1004;-48;-191;-153;-75;51;0;
;;;;;;;+028.54;0098204;+27.1;031.0;0;00;;;;952;8310;362;1010;-57;-191;-151;-60;24;56;
;;;;;;;+028.54;0098203;+27.1;030.8;0;00;;;;956;8320;378;968;-45;-198;-153;-66;35;30;
;;;;;;;+028.55;0098204;+27.1;030.8;0;00;;;;902;8218;490;1048;-49;-199;-148;-92;-53;382;
;;;;;;;+028.55;0098201;+27.1;030.7;0;00;;;;-771;8460;-638;372;-61;-190;-141;-1407;-933;-8427;
;;;;;;;+028.55;0098197;+27.1;030.7;0;00;;;;419;8076;1072;1074;-65;-185;-93;-9;-205;-452;
;;;;;;;+028.56;0098202;+27.1;030.7;0;00;;;;495;8842;1326;482;-63;-204;-100;58;226;-597;
;;;;;;;+028.56;0098203;+27.1;030.7;0;00;;;;-110;8376;356;1194;-65;-199;-100;-553;833;44;
;;;;;;;+028.56;0098203;+27.1;030.7;0;00;;;;-219;8278;690;924;-52;-184;-108;-282;-1273;851;
;;;;;;;+028.57;0098202;+27.1;031.2;0;00;;;;-79;7590;1130;292;-56;-194;-102;-9;185;-832;
;;;;;;;+028.57;0098198;+27.1;031.7;0;00;;;;-551;8524;-478;1192;-56;-199;-107;-774;-319;536;
;;;;;;;+028.57;0098204;+27.1;032.2;0;00;;;;-198;8242;3926;134;-155;-118;-107;13094;5842;1693;
;;;;;;;+028.59;0098201;+27.1;033.0;0;00;;;;-100;4474;6526;1366;-184;-41;-90;540;736;-1713;
;;;;;;;+028.59;0098200;+27.1;033.7;0;00;;;;-773;3362;6832;1524;-208;-1;-78;-2248;-6161;-1954;
;;;;;;;+028.60;0098199;+27.1;034.4;0;00;;;;-788;2786;7522;656;-210;51;-92;70;1454;-263;
